mean_intensity,std_intensity,mean_r,mean_g,mean_b,std_r,std_g,std_b
0.23748046159744263,0.21746957302093506,0.2375117689371109,0.2375117689371109,0.2375117689371109,0.21741953492164612,0.21741953492164612,0.21741953492164612
0.45295795798301697,0.11658925563097,0.45279502868652344,0.45279502868652344,0.45279502868652344,0.11659090965986252,0.11659090965986252,0.11659090965986252
0.4376381039619446,0.09569615870714188,0.4374639093875885,0.4374639093875885,0.4374639093875885,0.09568676352500916,0.09568676352500916,0.09568676352500916
0.2938425838947296,0.1266719400882721,0.2938276529312134,0.2938276529312134,0.2938276529312134,0.12668637931346893,0.12668637931346893,0.12668637931346893
0.12827394902706146,0.15146560966968536,0.12814119458198547,0.12814119458198547,0.12814119458198547,0.151591494679451,0.151591494679451,0.151591494679451
0.2666184604167938,0.06901850551366806,0.2665809988975525,0.2665809988975525,0.2665809988975525,0.06901224702596664,0.06901224702596664,0.06901224702596664
0.325013130903244,0.08316963911056519,0.3250156044960022,0.3250156044960022,0.3250156044960022,0.08316484093666077,0.08316484093666077,0.08316484093666077
0.4693705141544342,0.09333962947130203,0.4691699147224426,0.4691699147224426,0.4691699147224426,0.09333206713199615,0.09333206713199615,0.09333206713199615
0.2925211489200592,0.13534952700138092,0.29247647523880005,0.29247647523880005,0.29247647523880005,0.13534818589687347,0.13534818589687347,0.13534818589687347
0.06609594076871872,0.10741562396287918,0.06612907350063324,0.06612907350063324,0.06612907350063324,0.10748710483312607,0.10748710483312607,0.10748710483312607
0.03998791053891182,0.09948435425758362,0.03996405750513077,0.03996405750513077,0.03996405750513077,0.09941728413105011,0.09941728413105011,0.09941728413105011
0.16534604132175446,0.1345973014831543,0.16506434977054596,0.16506434977054596,0.16506434977054596,0.1345941573381424,0.1345941573381424,0.1345941573381424
0.2822302281856537,0.0744365006685257,0.2821815013885498,0.2821815013885498,0.2821815013885498,0.07441098988056183,0.07441098988056183,0.07441098988056183
0.030976105481386185,0.07837789505720139,0.03097415715456009,0.03097415715456009,0.03097415715456009,0.07840945571660995,0.07840945571660995,0.07840945571660995
0.2759493887424469,0.08320660144090652,0.2760082483291626,0.2760082483291626,0.2760082483291626,0.08319877833127975,0.08319877833127975,0.08319877833127975
0.038545574992895126,0.10228685289621353,0.03853175789117813,0.03853175789117813,0.03853175789117813,0.10233747214078903,0.10233747214078903,0.10233747214078903
0.018642550334334373,0.058880798518657684,0.018634703010320663,0.018634703010320663,0.018634703010320663,0.05897893011569977,0.05897893011569977,0.05897893011569977
0.5022929906845093,0.18952231109142303,0.5022812485694885,0.5022812485694885,0.5022812485694885,0.18952251970767975,0.18952251970767975,0.18952251970767975
0.29515865445137024,0.07912696897983551,0.29517123103141785,0.29517123103141785,0.29517123103141785,0.07913878560066223,0.07913878560066223,0.07913878560066223
0.046490319073200226,0.0969042107462883,0.046486593782901764,0.046486593782901764,0.046486593782901764,0.09684699773788452,0.09684699773788452,0.09684699773788452
0.21976761519908905,0.031836166977882385,0.21963664889335632,0.21963664889335632,0.21963664889335632,0.03183357045054436,0.03183357045054436,0.03183357045054436
0.3691325783729553,0.1638568639755249,0.36912429332733154,0.36912429332733154,0.36912429332733154,0.163833349943161,0.163833349943161,0.163833349943161
0.4365132749080658,0.12058719992637634,0.43659642338752747,0.43659642338752747,0.43659642338752747,0.12057963013648987,0.12057963013648987,0.12057963013648987
0.46496516466140747,0.17757074534893036,0.4648473858833313,0.4648473858833313,0.4648473858833313,0.17757706344127655,0.17757706344127655,0.17757706344127655
0.03530116751790047,0.08232567459344864,0.03529902547597885,0.03529902547597885,0.03529902547597885,0.0822659432888031,0.0822659432888031,0.0822659432888031
0.387989342212677,0.08610938489437103,0.38791999220848083,0.38791999220848083,0.38791999220848083,0.08611200749874115,0.08611200749874115,0.08611200749874115
0.35374096035957336,0.10356606543064117,0.3536962568759918,0.3536962568759918,0.3536962568759918,0.10356977581977844,0.10356977581977844,0.10356977581977844
0.4934925436973572,0.24469417333602905,0.4934583008289337,0.4934583008289337,0.4934583008289337,0.24464665353298187,0.24464665353298187,0.24464665353298187
